date,pair,prediction,amount,price,quantity,is_reversed,profit,from_currency,to_currency,received,accuracy
2025-01-13,GBP_CNY,SELL,0.9983336474955956,8.9465,,False,,CNY,GBP,0.1115892972107076,0.75
2025-01-13,GBP_USD,SELL,0.0056748525573679,1.22,,False,,USD,GBP,0.0046515184896458,0.75
2025-01-13,CNY_GBP,BUY,0.9983336474955956,0.1118,,False,,CNY,GBP,0.1116137017900076,0.625
2025-01-14,USD_CNY,BUY,0.0028374262786839,7.3312,,False,,USD,CNY,0.0208017395342881,0.1111111111111111
2025-01-14,USD_GBP,BUY,0.0014187131393419,0.8185,,False,,USD,GBP,0.0011612167045514,0.3333333333333333
2025-01-14,CNY_USD,SELL,0.0007093565696709,0.1364,,False,,USD,CNY,0.0052005613612243,1.0
2025-01-14,GBP_CNY,SELL,0.9984844196240944,8.9557,,False,,CNY,GBP,0.1114914992266483,0.6666666666666666
2025-01-14,GBP_USD,SELL,0.0003546782848354,1.2215,,False,,USD,GBP,0.0002903629020347,0.6666666666666666
2025-01-14,CNY_GBP,BUY,0.9984844196240944,0.1116,,False,,CNY,GBP,0.1114308612300489,0.5555555555555556
2025-01-15,CNY_USD,SELL,0.0001773391424177,0.1364,,False,,USD,CNY,0.001300140340306,1.0
2025-01-15,GBP_CNY,SELL,7.990824929398944,8.976,,False,,CNY,GBP,0.8902434190506844,0.6
2025-01-15,GBP_USD,SELL,8.866957120887482e-05,1.224,,False,,USD,GBP,7.244246013796963e-05,0.6
2025-01-15,CNY_GBP,BUY,2.9965593485246034,0.1114,,False,,CNY,GBP,0.3338167114256408,0.5
2025-01-16,CNY_USD,SELL,4.433478560443741e-05,0.1364,,False,,USD,CNY,0.0003250350850765,1.0
2025-01-16,GBP_CNY,SELL,7.990488325984552,8.9747,,False,,CNY,GBP,0.8903348664562104,0.6363636363636364
2025-01-16,GBP_USD,SELL,2.2167392802218703e-05,1.2239,,False,,USD,GBP,1.811209478079803e-05,0.6363636363636364
2025-01-17,CNY_USD,SELL,1.1083696401109351e-05,0.1365,,False,,USD,CNY,8.119924103376815e-05,0.9166666666666666
2025-01-17,GBP_CNY,SELL,7.970827299337319,8.9126,,False,,CNY,GBP,0.8943324393933667,0.6666666666666666
